LATITUDE,v_bm,disabil,percentage,weight_mass,attr_334,DISTANCE,memory_usage_38,raw_power,continent,SOFT_DELETE_FLAG,meta_cou,qfk92,dim_humidity,contract_val,browser_user_agent,specific_gravity,c_771,weightMass,performance_review,storageSize,SPEED_VELOCITY,zuhht34,dim_price_cost,src_encoding,fx_rate,global_trade_item_number_val,c_618,count_field,age,measdist,customer_luminosity_brightness,miles,BUDGET_ALLOCATION,count,var_929,concentration_14,d_nai,cpu_usage_raw,meta_bran,src_exchange_rate,measlat,rate,vjrotv91,brandname,count_2,customer_density,memory_usage,sku,attr_memo,x_289,energy_22,var_384,col_351,median,marketValue,d_qt,electricCurrent,luminosity_brightness_14,changed_at,measprs,ping,category_val,okmu64,confidenceInterval,percentage_2,d_lum,WEIGHT_MASS,power_22,mjlk24,p_ohd,bic,PERCENTAGE,measspd,density_14,raw_distance,v_cwc,product_nm,meta_mmc,statusState,created_at_30,REVENUE_SALES,distance_102,voltage_14,scoreIndex,statusCode,resolution,price_cost_46,SCORE_INDEX,measangle,etlBatchId,product_name_v2,energy,SOUND_LEVEL,luminosity_brightness,fact_volume,speed,investment_account_v2,col_mov,contract_value_info,MEMORY_USAGE,humidity_22,ph_level_14,x_trs
-6.455115,61.76,Cognitive,9.34%,792.87,3464.5,3626.6,72.3,26240.6,North America,false,14090,3420.15,18.0,"$7,212,597",Opera,8.493,"1811 Cedar Ln, Berlin, IL 27517",65.62,Meets expectations,329474,16.2,55.0,7487.5,ISO-8859-1,57.9615,7581542688361,"-----BEGIN CERTIFICATE-----
SckSa19tjq4g8KW6PanumhPlehSaztc6hCgcu18aNp2ciRodFn74KbHKW6YTElRD
-----END CERTIFICATE-----",20131,54,3307.6,75701.4,5632.9,"$2,884,047",63215,Services,904.76,246618,55.8,TechBrand,66.9899,84.606433,8745.46,6.76,EcoLine,44240,19.934,92.1,ZMC-4859,82.3,94337,64899.7,"$9,544,655",2026-06-12 09:14:20,-67.7263,"$211,711,311",139.2251,61.06,40116.6,2026-02-19 15:18:08,144.5,410,Electronics,7c863e0738e2f811551a3c2204b2d79c2ed1f095682a2c3923c554fd3d32a46c,"[15.97, 83.61]",36.18%,66270.4,150.01,48499.2,2e011e0de0d366f9741ce533a628e74933feb6f224b32cfc8d7a19e6378b5389,Sibling,758895026,71.62%,160.4,19.657,4329.3,1163584,FlexPay Platform,27032.3,approved,2025-04-10T17:01:18Z,"$9,860,168",2182.1,298.3,5.86,completed,1920x1080,5577.64,6.55,190.01,batch-20210102-88,StreamLine ERP,85134.8,127.4,62839.8,9254.59,242.1,INV-402318,30.726208,"$6,016,115",14.1,10.2,7.01,Male
0.193693,10.18,Visual,14.98%,379.11,5749.7,6412.1,67.5,44533.9,North America,false,22522,726.92,44.5,"$9,389,464",Firefox,3.624,"1977 Main St, Sydney, NC 11034",991.4,Meets expectations,150261,110.9,98.8,3200.07,Latin-1,104.4535,6557763483923,"-----BEGIN CERTIFICATE-----
BC53SFqev/xfiO5rTQpXJ6zHg8jv7xl3AYINthU6SsN0CAhlZtJz1sxfFTHFJ4gO
-----END CERTIFICATE-----",81223,68,1126.3,71713.6,5884.3,"$3,232,133",7115,Food,513.69,141518,63.1,SmartChoice,27.3811,-19.471011,9650.69,164.03,EcoLine,32929,4.98,93.2,HLN-7655,29.3,13873,45753.5,"$3,655,244",2019-01-20T12:23:53Z,-83.7015,"$211,556,531",11.0749,94.76,10042.1,2025-12-04T07:28:17Z,388.1,57,Services,572cd5861e22b0eb6e712c3c787e8f1a955a72b4a40a0d706062a6ca32a2fe6c,"[24.12, 82.47]",26.48%,8986.0,439.19,304.8,168a0f9ca0d767d28e9dec0ee2293aeedf50ecfdac4afcec7256b1ebda7ff722,Spouse,656144745,67.4%,140.5,0.427,8901.8,913114,FlexPay Platform,88221.7,approved,2026-03-13 00:37:52,"$7,830,500",8159.6,39.8,5.67,pending,3840x2160,4841.01,5.87,115.37,batch-20250424-48,Sentinel Monitor,40843.2,1.5,29538.0,5187.06,196.3,INV-498605,28.111435,"$1,535,136",61.2,87.1,6.89,Other
83.76641,88.09,Mobility,16.91%,995.28,411.7,1480.8,8.8,49113.1,Europe,false,21433,8983.63,7.7,"$8,401,975",Firefox,18.364,"651 Elm St, Atlanta, FL 99348",667.17,Exceeds expectations,950881,192.6,28.9,8862.88,UTF-8,118.3156,8484458777160,"-----BEGIN CERTIFICATE-----
CUz9eXi0WOSDQSN0ZkOn1B7x4DCa2nDtqie0l5nxQvsFkhIvMukEMoDQNRK+wfaJ
-----END CERTIFICATE-----",76712,49,4954.3,45426.8,6413.4,"$457,020",17589,Software,812.06,977466,40.3,SmartChoice,137.3274,-26.619055,2656.51,299.59,TechBrand,47501,11.501,76.3,LAC-8663,41.4,78734,73216.2,"$4,747,393",2021-04-22 04:59:53,-27.1764,"$970,881,211",79.1297,34.69,37961.4,2022-11-28T17:29:46Z,266.4,1368,Hardware,229971594a9b76677a513856963d8ec437b31a5f990149ba3368ba0b196dac0f,"[9.12, 98.64]",42.06%,11894.1,824.13,23091.4,75fa8a73c887bf0f3f7b8ffa65f2049e01beeb793da8be50bd31e4577eead551,Parent,234887151,3.18%,212.6,15.528,5726.2,ORD-651521,DataSync 3000,19835.5,completed,2026-09-01T00:34:39Z,"$7,726,913",6929.9,112.2,6.62,cancelled,2560x1440,9502.25,7.0,342.9,batch-20190215-91,FlexPay Platform,29915.7,59.3,41445.6,5751.68,67.9,INV-399377,145.037398,"$2,555,449",12.9,12.9,9.59,Male
42.688839,23.38,Visual,93.75%,49.31,3023.3,7917.0,76.2,6030.1,South America,false,7790,8269.05,27.0,"$6,903,370",Opera,3.456,"1852 Oak Ave, Atlanta, WA 52357",875.16,Exceeds expectations,212410,182.0,73.9,2634.07,ISO-8859-1,16.0499,1315923035133,"-----BEGIN CERTIFICATE-----
6K6mCYt8inLG+Pg+YboRX8TB8iOCJzqZU2xUV2nA5Io/xMShUReQXqICdljT8jbw
-----END CERTIFICATE-----",93050,85,4128.0,62607.8,1733.3,"$2,083,265",73648,Clothing,621.95,230474,6.3,EcoLine,55.8804,-40.750347,3566.25,70.65,SmartChoice,47096,13.11,3.9,TAT-2058,16.1,74662,62898.9,"$95,123",2023-11-05 11:14:58,-66.93,"$276,496,166",75.9084,15.0,24940.2,2021-04-13T12:30:03Z,143.6,4686,Hardware,f900e7a598f8d2a9e93b36d9f05867ccb47d8de2d588e487c73fcbaa8e852ed8,"[17.88, 97.1]",18.55%,33959.3,881.45,4716.8,61f75f365eb79c3ddeacf790a81ab65952c00b79c0ab7618ad94d80960a71263,Parent,232417516,87.67%,289.3,4.611,1696.2,8194366,Widget Pro,52538.5,pending,2021-02-20T01:44:01Z,"$6,506,971",2697.8,164.1,2.24,completed,3840x2160,6568.18,1.63,259.26,batch-20250607-26,Widget Pro,30556.4,57.8,81975.1,5694.19,107.4,INV-977602,145.640138,"$6,464,008",9.0,98.5,2.18,Female
-49.443219,74.42,Cognitive,46.02%,2.49,9423.7,3083.5,45.4,26209.1,Africa,true,90376,9640.53,61.0,"$311,127",Brave,1.523,"8894 Main St, Seattle, PA 57572",2.87,Outstanding,218443,207.6,64.2,7813.81,ASCII,63.9005,8445171597582,"-----BEGIN CERTIFICATE-----
h/8eHGtFqXpvwuyYKX49tJ+pMqpq1ZAphXwgGBmLj+XtquNBWCfSyPO1top5qlEL
-----END CERTIFICATE-----",93036,102,636.9,14190.1,8107.3,"$1,262,693",5660,Software,612.39,918722,74.3,TechBrand,6.7127,-50.72838,3046.55,336.71,ProSeries,26672,17.479,22.7,XFE-9283,18.4,2176,62624.2,"$8,435,308",2022-04-07T11:59:49Z,29.2281,"$285,792,407",64.2336,99.76,49764.3,2026-09-25T22:29:01Z,174.7,1196,Clothing,e2ca4f2e27472a6a550472b7c61c487e698f8370480ad32355ebc6d82ff5f65a,"[33.3, 85.57]",54.39%,64285.0,693.05,10101.2,cde71e06ca7097a0ba80aae77ad63d60a8892a3ee0feea102f5b6045a011c145,Peer,718526688,26.05%,119.8,15.276,6599.8,ORD-428622,Widget Pro,11140.7,completed,2022-09-09T08:47:09Z,"$1,235,228",4329.8,151.5,5.47,cancelled,1920x1080,23.08,0.26,127.68,batch-20250801-16,Sentinel Monitor,90394.2,35.3,25906.7,1942.0,131.6,INV-132313,50.033344,"$1,731,979",72.9,92.9,12.4,Other
77.003746,22.9,Mobility,45.49%,320.0,5207.2,3023.7,38.2,186.9,Oceania,false,83335,3691.47,14.8,"$475,251",Opera,16.71,"4735 Pine Rd, Chicago, CA 64247",82.54,Exceeds expectations,444782,91.1,48.2,5522.58,Latin-1,145.7646,5781768009688,"-----BEGIN CERTIFICATE-----
FcJr7DaDRYMcJ88QH75RAk+5sC4e1eAR1UCCj7pAVoUW57+MIVucSYL7bKNPmQTR
-----END CERTIFICATE-----",42717,59,806.5,341.8,5408.6,"$36,881",60014,Clothing,493.91,401676,77.8,EcoLine,91.05,-4.123256,3861.49,849.65,ProSeries,60352,7.135,6.0,XNB-7969,23.5,56256,59624.1,"$3,537,020",2024-02-18 20:52:41,31.9817,"$821,225,441",29.25,31.9,72513.1,2024-10-11T00:35:59Z,469.3,3165,Electronics,35da0fde99c61a9b45f1202786b250f58bb6e11172a8c80f59a953c00712c3e6,"[12.95, 84.21]",13.42%,60751.4,759.77,25638.0,0fe859669bc908ddc8d2ad1ef5336550d06f6318172866a0230f8508f3a5d652,Sibling,593978261,4.44%,288.2,3.947,9248.3,8575869,AuditTrail Plus,57739.9,pending,2020-12-07 14:49:52,"$3,803,931",4751.5,291.6,6.22,rejected,2560x1440,8058.17,2.63,151.93,batch-20220930-39,VaultKeeper,97961.1,62.0,23173.6,3261.94,20.3,INV-888239,-156.029201,"$2,271,552",14.1,10.1,13.37,Other
-26.704006,94.99,None,81.32%,116.29,4370.2,8410.1,64.9,33475.9,Antarctica,false,13971,1319.82,36.7,"$5,491,766",Safari,3.314,"7122 Elm St, Sydney, CO 51315",391.56,Outstanding,88936,67.6,0.1,6916.54,UTF-16,37.9761,9899312362077,"-----BEGIN CERTIFICATE-----
3n5AnUftC24/0EJ1h11InhXdrBBm+B3a9QWhnx1Jkng63UB9iGeKgrb/4+bT2Tam
-----END CERTIFICATE-----",46030,107,8999.8,1292.1,6749.9,"$4,273,575",90575,Hardware,656.16,765939,32.6,EcoLine,79.79,44.15382,188.5,519.31,ProSeries,5222,11.961,58.6,UXR-5956,31.0,34918,91825.3,"$7,270,833",2020-11-12T10:39:46Z,19.7924,"$527,972,728",7.1322,44.81,72077.7,2019-09-02 22:03:58,217.1,1932,Services,96c8505b29ddab90a62c144869d5e20280ea33549d4e111af0ab3289c04b0897,"[34.98, 79.16]",79.66%,9946.9,651.09,43171.3,a60d2fbe3e066f9da59a31cf98560cde7d8a9e63c4b670816d82424354d4e0fb,Child,136819234,72.55%,102.0,6.437,4335.3,685782,NanoCore SDK,79659.1,active,2025-02-05T09:45:57Z,"$7,110,087",5030.6,182.7,8.5,failed,1280x720,788.82,5.44,191.0,batch-20181029-41,FlexPay Platform,59709.5,119.2,73689.4,1835.15,295.6,INV-497388,-55.196533,"$7,396,890",66.9,38.0,11.35,Male
-61.593954,22.54,Hearing,26.43%,864.69,4331.6,2726.3,81.8,3090.4,Antarctica,false,59708,6645.78,7.6,"$9,083,315",Chrome,1.373,"9234 Elm St, Austin, FL 57174",925.05,Needs improvement,464528,175.8,52.5,4060.34,Latin-1,10.2038,1466668667218,"-----BEGIN CERTIFICATE-----
1rOLEAwmth+DtjKwDVL9CXk92xrH+lxaQjIpJoeZG2BPIPcOQrpMF09pSUXTjX+4
-----END CERTIFICATE-----",3266,9,32.0,28953.7,3566.9,"$3,508,839",99253,Food,862.81,726258,96.4,ValueMax,134.4649,-78.540765,1417.72,117.08,SmartChoice,23206,11.8,43.1,ERB-3401,79.7,99372,46913.2,"$5,169,517",2026-08-09 10:05:43,84.077,"$289,082,273",56.2202,42.57,90113.8,2023-09-23T18:52:33Z,179.7,4904,Software,8eab7f84e7682756f1eb6ad4adbe07bd837c5a61cd5b6dda7081c119eecf3c4f,"[27.99, 93.32]",14.14%,11991.0,483.69,44658.3,5290a8d099fbcc5cbf587ed285b799a8ef969c258cfbf4282967f48c72267f78,Spouse,062207004,79.72%,218.0,13.715,1276.1,8908686,FlexPay Platform,40608.0,inactive,2024-09-23 23:04:13,"$3,089,155",698.9,445.6,1.21,cancelled,3840x2160,5610.59,1.83,62.69,batch-20240102-44,SmartHub X1,34428.8,24.5,30352.4,5909.84,22.3,INV-256479,62.203533,"$2,822,203",86.4,43.8,13.92,Male
76.015805,38.37,Visual,67.54%,530.58,7555.0,5929.7,79.2,21297.5,Oceania,true,45923,8835.92,36.6,"$4,053,812",Edge,18.367,"3524 Maple Dr, Paris, MA 40764",971.16,Meets expectations,905691,147.4,37.3,7642.67,ASCII,68.5651,0928474899578,"-----BEGIN CERTIFICATE-----
ja41O7iaVFKJtm2Vc+H2f8wpwnIspSI6Rs9eD/yW5CpQC32QUIhSSalvCGawnCZk
-----END CERTIFICATE-----",78438,120,1929.4,35716.2,9864.1,"$2,256,913",77512,Electronics,374.77,790570,56.8,SmartChoice,80.983,21.872194,8417.41,404.29,ProSeries,74600,11.255,96.2,TNZ-7877,2.0,75210,17750.0,"$6,588,465",2025-03-07 17:58:25,98.6477,"$299,966,498",51.1508,81.76,4943.8,2018-07-21 01:31:55,1368.5,4561,Clothing,9372f9f120957a4c7a43fc22eafaf785d74a6b4b4b7d68dd66882b5dc1efa538,"[29.08, 99.14]",72.64%,84819.9,201.49,15285.8,d25057c38abeb2038c1ed4f7280c5e8141311412be671ecb7d4ccb105e96a56b,Child,428469338,31.23%,245.2,1.528,4190.3,TXN-604956,DataSync 3000,4115.7,failed,2025-10-27T01:19:13Z,"$2,937,811",1294.1,293.3,0.68,approved,1280x720,4445.65,3.62,149.94,batch-20201011-03,CloudGuard,43833.1,27.6,5179.3,7518.22,63.5,INV-541111,102.526505,"$6,936,805",47.9,25.9,9.14,Non-binary
-39.624206,41.33,None,96.17%,284.15,7865.8,9032.3,67.3,46519.9,Antarctica,false,76237,7421.03,85.4,"$1,393,031",Brave,10.972,"3530 Oak Ave, Atlanta, TX 70309",265.8,Exceeds expectations,888438,48.7,17.8,985.63,UTF-16,123.5251,9949848574445,"-----BEGIN CERTIFICATE-----
dKmI84WvAzkjHtINYaaN9JQxavSgTscQgNHdtCGIg8nfpGif7rjDmFvAEnLv3CiW
-----END CERTIFICATE-----",19259,91,5995.4,81910.8,756.5,"$921,278",53611,Hardware,172.14,635528,95.7,ProSeries,46.3795,42.743531,1206.32,973.16,ProSeries,60215,9.204,43.9,VTZ-8336,47.2,35700,58821.3,"$6,258,358",2019-08-21 06:14:40,-2.4425,"$446,509,872",53.7819,96.08,7001.6,2023-02-03 10:20:16,323.0,3628,Clothing,ed5522cdb4aff438b19eb91991a4efc8d4f4d227994b37ddcaa5b3299f89f4c1,"[22.97, 98.52]",53.31%,98448.8,555.7,17191.4,8de3a5eef08f8cac1342d43830f5e5882014b1940b246032c45c1b6083ad7df4,Child,059015277,5.31%,27.3,9.795,1755.4,ID-713950,Widget Pro,24443.7,completed,2021-10-17T05:21:18Z,"$8,620,590",8493.5,268.6,0.78,completed,3840x2160,3689.77,2.72,60.48,batch-20260707-40,SmartHub X1,11168.9,73.0,9690.7,5166.95,69.0,INV-112466,58.750712,"$2,877,823",5.8,99.9,2.73,Male
-83.944174,29.5,Hearing,93.8%,971.19,8329.7,1691.4,72.0,48189.7,Europe,false,11499,8423.37,29.4,"$8,402,146",Brave,3.528,"2950 Maple Dr, Berlin, NY 63343",247.02,Exceeds expectations,871415,26.2,84.3,8727.38,ISO-8859-1,15.5879,4475234638445,"-----BEGIN CERTIFICATE-----
P6R3njuE/6MxMyLPmeLmwGKZ/NwvCxp1sd1Dl8tZxzcZbwmoq2YrRl9nkAef61gV
-----END CERTIFICATE-----",70887,93,3890.9,96996.3,4446.8,"$2,394,061",78792,Food,390.63,559141,80.6,TechBrand,135.3008,-16.537743,5711.78,566.08,EcoLine,96409,5.11,32.4,DXR-1293,76.4,89738,97840.4,"$3,247,565",2022-10-24 22:55:52,-90.2418,"$923,342,535",114.4822,8.82,10747.5,2026-04-01T19:31:17Z,111.3,4567,Electronics,cfe14cb531c91c8f869391c7769650b2ea108dab81e50f2ae8c13fa4940b7492,"[39.87, 84.77]",82.37%,5797.6,533.71,48443.2,b6c23d9a4992b1d10047ec7904b4296b0fc70a937966904922cccab423e4eb3b,Spouse,317005376,81.78%,46.9,11.225,7605.8,REC-195424,AuditTrail Plus,66440.6,active,2023-12-02T08:24:03Z,"$6,022,560",2949.6,432.9,1.99,pending,1280x720,9154.69,7.06,258.51,batch-20200329-28,StreamLine ERP,29358.8,52.5,88607.6,8964.1,240.4,INV-306764,15.687157,"$6,101,405",36.0,31.0,12.34,Non-binary
65.09279,57.57,None,91.15%,320.05,6691.7,7123.8,60.2,15982.2,South America,true,32800,5654.29,7.7,"$2,570,407",Safari,11.595,"2782 Maple Dr, Seattle, MA 36963",424.39,Meets expectations,13713,32.1,56.4,5846.71,ASCII,73.1908,9408741905335,"-----BEGIN CERTIFICATE-----
1oYSuww2ao+vJ3wPidjFdYfGhTJjPndDm1xOvHYCzsZBkaRvD5UOKYhWO0/UgkYn
-----END CERTIFICATE-----",84203,12,2220.8,91241.5,429.1,"$1,004,751",36909,Electronics,58.61,466571,17.0,EcoLine,66.647,74.222767,7879.58,66.71,EcoLine,41833,14.317,91.1,ERD-9994,60.5,72581,49417.0,"$9,163,683",2019-04-25 01:42:53,43.8855,"$127,518,897",90.7807,54.88,37268.2,2020-09-12T11:25:23Z,1161.0,708,Clothing,5adc754126c10f1ee39af94cbf1b4b71594f661835b1aaaa215935aa886ae6aa,"[13.09, 64.52]",13.85%,36545.8,641.81,34829.3,f5c934a4ce28a82eedcfe11693c881b8c735e26bfed450215a66cfd392e38063,Spouse,288561593,79.59%,115.5,14.684,4492.2,ID-235208,AuditTrail Plus,17405.3,approved,2020-12-04T19:33:21Z,"$9,186,236",6750.4,293.8,2.26,completed,3840x2160,2516.91,4.16,231.46,batch-20250902-03,SmartHub X1,3273.0,93.1,11407.6,692.91,276.2,INV-653513,116.271425,"$743,396",97.8,53.0,11.22,Other
-36.056771,45.68,None,89.81%,770.14,2843.0,4235.3,11.5,17188.4,Asia,false,22300,903.34,87.3,"$2,542,361",Chrome,1.927,"6710 Pine Rd, Tokyo, CA 59125",612.06,Meets expectations,725868,258.3,47.6,4698.04,ASCII,19.7381,5834782930789,"-----BEGIN CERTIFICATE-----
3awTa8JfzsCCTKYs5HS/iZ7ocLfUp/o4JT6OMObBjklFeJQNCtkFTG0ASd9AWFX1
-----END CERTIFICATE-----",77714,8,7986.0,98634.9,3478.2,"$259,660",82112,Software,660.66,935028,7.7,SmartChoice,123.9279,63.94491,2494.97,941.74,ProSeries,61796,17.473,50.0,QST-2098,23.0,15426,90954.7,"$5,828,686",2022-01-27 06:57:04,-89.8878,"$904,830,804",47.1388,10.59,66200.1,2024-02-19T20:04:00Z,803.2,2592,Software,5999780a0248aef018e99cabcf8137b099c83a33687f7c6d722eafeb86c2fad8,"[6.25, 79.78]",22.27%,41440.5,944.42,37265.0,50f8259534acd9de501aa1cbc11ae30237112a7bdf787331477844cf5119dcb4,Peer,677763414,97.44%,126.8,17.878,9862.8,44255,FlexPay Platform,75082.7,failed,2022-11-10T13:56:02Z,"$5,895,083",5867.3,475.8,4.66,cancelled,1920x1080,1629.29,6.23,207.22,batch-20180603-74,SmartHub X1,81118.8,23.4,47951.3,8783.68,189.4,INV-640637,0.509399,"$6,940,126",31.0,97.5,8.05,Non-binary
-19.962611,5.14,Hearing,12.75%,435.97,2008.5,4283.2,2.2,44753.2,Oceania,false,89822,5223.28,51.5,"$9,367,984",Opera,11.308,"816 Pine Rd, Miami, NC 34227",543.65,Outstanding,554887,237.3,59.7,4773.2,ASCII,1.5967,5452051640400,"-----BEGIN CERTIFICATE-----
B4g9liP2W1DzSwDrhDTcRzXv+ijKn+zQvbqnjrBnCQwaqJX029ig0HmZgwogSl6T
-----END CERTIFICATE-----",16477,42,7032.4,40398.6,7352.1,"$4,857,548",79734,Software,704.06,133043,98.7,SmartChoice,40.8301,-65.367921,7560.82,83.57,EcoLine,34686,19.037,60.8,FUK-5863,34.1,52792,98478.0,"$7,530,427",2025-12-22 10:09:02,-11.8107,"$224,252,111",40.6191,9.98,19589.4,2024-06-13T11:50:11Z,1357.6,4526,Software,edff17bc170a5a43cd9239cf7bffd08d3a64dd22978cdc2f3b7ad2668d3dedaa,"[5.25, 79.9]",99.32%,4195.4,401.24,34821.2,f2bf1a87f249136a8e1b3c7b41b2405f205b76ed5a9018afc7cf655de4df666d,Manager,123936181,23.99%,263.8,18.887,8073.6,4401699,CloudGuard,95897.5,failed,2025-03-15T04:36:27Z,"$9,150,506",9537.0,455.1,0.53,failed,1280x720,6691.74,3.4,195.97,batch-20260703-15,VaultKeeper,15083.3,97.9,11240.9,5916.28,191.4,INV-548830,96.080776,"$4,720,370",83.6,65.8,5.77,Other
59.822815,33.41,None,0.61%,659.85,1549.8,5835.5,88.8,29846.8,Africa,false,69017,4250.77,31.3,"$7,480,439",Brave,19.377,"3336 Oak Ave, Los Angeles, FL 46036",209.83,Needs improvement,399676,243.8,28.2,2985.82,UTF-16,92.2135,5404157954966,"-----BEGIN CERTIFICATE-----
cYQhj5P5QMj4KcnW/P92wLIB1QtKuj81YxxMmbhpt9Ji5WEDtt50vKUnIXdIUHMC
-----END CERTIFICATE-----",68903,36,915.1,45364.5,1100.7,"$4,797,126",97913,Clothing,109.94,261189,6.7,EcoLine,143.5862,-17.733555,8684.09,650.28,ProSeries,32654,7.866,4.5,QKE-9412,87.8,80614,76136.8,"$8,929,133",2025-05-09T13:03:40Z,-56.2376,"$109,752,884",31.3115,33.76,98806.6,2024-02-08T08:23:11Z,1494.9,4830,Software,13bbb89cc38667277e23bd7b9de2bc59bece144d15b7cbafca618c331203da58,"[18.25, 83.63]",49.19%,34450.5,604.3,30152.3,e2ec89c077a2919b7022f6222e9e66514239caec3bdeed6d8fd15e41368e25cc,Parent,299105547,78.92%,28.2,19.397,1676.5,5736431,Widget Pro,5519.1,pending,2020-04-24T02:25:03Z,"$1,757,199",8427.1,453.6,1.9,approved,2560x1440,3816.38,8.67,212.74,batch-20200721-73,StreamLine ERP,78726.1,30.5,21429.1,405.65,86.2,INV-797993,150.01571,"$7,835,390",82.9,43.8,5.01,Other
63.235337,23.0,Mobility,15.37%,866.67,1086.3,9071.8,55.9,43031.4,Asia,false,98544,7139.58,52.7,"$5,034,362",Safari,12.537,"6446 Maple Dr, Toronto, WA 54351",516.9,Meets expectations,455977,209.8,1.1,1469.03,ASCII,130.9743,6203986620373,"-----BEGIN CERTIFICATE-----
LrH9FHefSoxoUrGpwLfFNzRasR3+37f8Zsk8WRL4ZdUpHRJOcocB6AxaeXERzNTH
-----END CERTIFICATE-----",66261,4,5564.0,8381.6,9258.2,"$2,277,969",22155,Electronics,300.05,530495,2.6,ProSeries,146.0144,-89.972064,704.22,954.61,SmartChoice,23079,4.072,37.5,TGJ-1600,40.7,47016,84340.8,"$8,358,717",2021-04-26T21:44:06Z,-7.3124,"$524,138,029",116.8702,16.11,77150.1,2025-09-12 10:01:58,863.0,3179,Software,61112ad441ae4fd0bb1e8e0aecaf0ffeaf64af63e5a4ee5709d308b09b31b66f,"[19.96, 64.81]",14.47%,27124.0,158.79,37917.7,ec154694b23331a9074261333a39103cf80c1231d8b7d4149443b3e83c86ffad,Manager,599452510,91.64%,14.3,2.609,3066.8,REC-729003,NanoCore SDK,16667.3,inactive,2026-10-10T04:44:00Z,"$6,248,383",1558.1,209.8,8.33,approved,1280x720,4960.8,8.91,143.24,batch-20250609-71,Sentinel Monitor,22294.6,33.9,74198.5,3636.98,172.0,INV-340872,-174.958079,"$8,399,884",35.3,59.8,0.6,Non-binary
28.367462,59.89,Hearing,99.56%,290.65,4232.1,2875.9,16.3,5270.5,Antarctica,false,51574,3813.45,47.4,"$1,266,273",Firefox,7.622,"8456 Elm St, Toronto, CO 20934",95.81,Needs improvement,191270,177.3,36.2,6808.1,UTF-8,131.6856,3649806236507,"-----BEGIN CERTIFICATE-----
5tcmWRvGOEvRJulZPgbxF6VOr0Yr0lzx5oVp2PmpSf5KXJofnDGkCGcGddDOTrFU
-----END CERTIFICATE-----",38416,34,4288.3,89771.9,7076.3,"$692,810",39762,Food,739.32,319147,77.7,SmartChoice,36.7016,29.150703,7200.04,71.21,SmartChoice,75008,7.853,15.0,FHP-1348,75.9,65860,29714.6,"$9,950,079",2024-05-03 11:13:35,65.8661,"$622,973,747",64.8745,14.25,81235.5,2022-10-27T23:21:12Z,1846.0,3247,Software,a3cbf91fa4895dc08ddeea21db8232d8b6d26b20769f22e05a046e9dc7977888,"[5.99, 92.37]",85.93%,68363.5,668.18,26503.0,acd74618487d187355130152b2b7f7305bfef1ba96ca34b9c94d3fdab4fa40cc,Manager,401527852,90.35%,232.1,11.328,6952.0,7569034,FlexPay Platform,54558.4,failed,2022-04-07 02:21:10,"$7,688,254",8039.5,404.4,2.67,completed,1280x720,7116.32,9.82,13.65,batch-20200812-55,AuditTrail Plus,72522.5,38.8,60617.6,8288.0,77.3,INV-353762,-134.260931,"$1,996,837",91.4,96.8,11.89,Other
-63.850061,39.1,None,58.42%,484.32,240.2,5278.2,80.2,27226.4,North America,false,38743,7260.7,42.6,"$5,712,068",Edge,16.113,"8246 Cedar Ln, Sydney, TX 11915",763.92,Exceeds expectations,323774,177.8,70.5,5848.29,UTF-16,114.9944,7583067645692,"-----BEGIN CERTIFICATE-----
KpFLXeoKxYl2TATlXqXDPHoynf+sjbHMiACtAZKHZe4785AvtoFKtjvBFg0zA90W
-----END CERTIFICATE-----",69395,57,1404.2,2163.8,3768.9,"$906,700",64879,Clothing,499.57,371111,3.0,ValueMax,121.2085,39.876744,4450.7,579.85,SmartChoice,23911,18.402,66.7,DRV-1967,7.8,95877,20283.9,"$6,992,603",2024-10-25 17:32:26,-56.4017,"$760,279,635",91.4441,48.8,58704.2,2021-01-04T18:56:57Z,90.1,2714,Food,395d6b1c0efc23046c4188bcefe831b0181d7f50045656315aaee255c8a49d29,"[9.52, 65.02]",78.93%,65620.5,91.72,5316.4,7f2b791e2313b361c0c9878c5e0198f979f2284503aafde812a7dc9c1b5aa25f,Child,220581154,98.19%,36.4,19.271,2840.7,9615374,CloudGuard,56040.6,cancelled,2022-03-20 23:35:17,"$4,094,734",2589.9,470.5,6.0,active,1920x1080,7429.43,1.22,139.32,batch-20241121-88,Widget Pro,61623.0,74.7,42184.7,1308.1,132.5,INV-574101,-2.177937,"$5,759,467",38.9,84.0,10.86,Female
